Analyzed file:	D:\пешики\00022.MTS
Frame №	571 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [115 x 231 from (535, 14)]
Frame №	572 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [113 x 226 from (534, 17)]
Frame №	573 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [118 x 237 from (529, 10)]
Frame №	574 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [114 x 227 from (534, 10)]
Frame №	575 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [115 x 229 from (536, 8)]
Frame №	576 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [121 x 242 from (528, 7)]
Frame №	577 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [104 x 209 from (535, 27)]
Frame №	578 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [104 x 208 from (536, 27)]
Frame №	579 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [102 x 203 from (535, 32)]
Frame №	580 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [110 x 219 from (527, 23)]
Frame №	581 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [111 x 222 from (527, 22)]
Frame №	582 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [127 x 253 from (518, -3)]
Frame №	583 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [124 x 247 from (520, -1)]
Frame №	584 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [108 x 215 from (525, 26)]
Frame №	585 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [85 x 170 from (532, 64)]
Frame №	586 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (530, 63)]
Frame №	587 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (528, 62)]
Frame №	588 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (526, 61)]
+Object's №: 1
 Coordinate: [90 x 180 from (536, -3)]
Frame №	589 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (524, 60)]
+Object's №: 1
 Coordinate: [89 x 178 from (536, -5)]
Frame №	590 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (522, 59)]
+Object's №: 1
 Coordinate: [91 x 182 from (534, -6)]
Frame №	591 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (520, 58)]
+Object's №: 1
 Coordinate: [91 x 182 from (533, -7)]
Frame №	592 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (518, 57)]
+Object's №: 1
 Coordinate: [90 x 181 from (533, -8)]
Frame №	593 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (516, 56)]
+Object's №: 1
 Coordinate: [92 x 184 from (531, -10)]
Frame №	594 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (514, 55)]
+Object's №: 1
 Coordinate: [92 x 182 from (529, -12)]
Frame №	595 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (512, 54)]
+Object's №: 1
 Coordinate: [92 x 184 from (529, -12)]
Frame №	596 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (510, 53)]
+Object's №: 1
 Coordinate: [92 x 185 from (529, -14)]
Frame №	597 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [85 x 170 from (508, 52)]
+Object's №: 1
 Coordinate: [93 x 185 from (528, -13)]
Frame №	598 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [94 x 187 from (529, -16)]
Frame №	599 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Frame №	600 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Frame №	601 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [89 x 178 from (533, -20)]
Frame №	602 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [85 x 169 from (537, -18)]
Frame №	603 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [85 x 170 from (534, -21)]
Frame №	604 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [85 x 169 from (531, -21)]
Frame №	605 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	606 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	607 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	608 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [83 x 166 from (532, -20)]
Frame №	609 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [81 x 162 from (532, -16)]
Frame №	610 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [79 x 158 from (535, -15)]
Frame №	611 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (535, -14)]
Frame №	612 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (534, -16)]
Frame №	613 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (533, -18)]
Frame №	614 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (532, -20)]
Frame №	615 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (531, -22)]
Frame №	616 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (530, -24)]
Frame №	617 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (529, -26)]
Frame №	618 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (528, -28)]
Frame №	619 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (527, -30)]
Frame №	620 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [80 x 159 from (526, -32)]
Frame №	621 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [80 x 159 from (525, -34)]
Frame №	622 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (524, -36)]
Frame №	623 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [80 x 159 from (523, -38)]
Frame №	624 ----------------------
Object's on frame in myPersons:	0
Frame №	625 ----------------------
Object's on frame in myPersons:	0
Frame №	626 ----------------------
Object's on frame in myPersons:	2
Frame №	627 ----------------------
Object's on frame in myPersons:	1
Frame №	628 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [107 x 214 from (472, 269)]
Frame №	629 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [107 x 214 from (471, 270)]
Frame №	630 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 224 from (462, 266)]
Frame №	631 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [110 x 220 from (462, 262)]
Frame №	632 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [110 x 220 from (458, 262)]
+Object's №: 1
 Coordinate: [105 x 210 from (529, 273)]
Frame №	633 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 235 from (451, 254)]
+Object's №: 1
 Coordinate: [104 x 208 from (527, 267)]
Frame №	634 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [125 x 250 from (443, 238)]
+Object's №: 1
 Coordinate: [104 x 208 from (521, 264)]
Frame №	635 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [116 x 232 from (448, 243)]
+Object's №: 1
 Coordinate: [104 x 208 from (515, 261)]
Frame №	636 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [115 x 230 from (442, 241)]
+Object's №: 1
 Coordinate: [104 x 208 from (509, 258)]
Frame №	637 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 209 from (442, 239)]
+Object's №: 1
 Coordinate: [104 x 208 from (503, 255)]
Frame №	638 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [100 x 201 from (443, 239)]
+Object's №: 1
 Coordinate: [117 x 234 from (511, 243)]
Frame №	639 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [100 x 201 from (439, 236)]
+Object's №: 1
 Coordinate: [115 x 230 from (510, 244)]
Frame №	640 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (435, 233)]
+Object's №: 1
 Coordinate: [117 x 234 from (506, 240)]
Frame №	641 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (431, 230)]
+Object's №: 1
 Coordinate: [113 x 226 from (503, 246)]
Frame №	642 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (427, 227)]
+Object's №: 1
 Coordinate: [123 x 246 from (494, 227)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	643 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (423, 224)]
+Object's №: 1
 Coordinate: [119 x 238 from (491, 230)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	644 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (419, 221)]
+Object's №: 1
 Coordinate: [113 x 225 from (494, 237)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	645 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (415, 218)]
+Object's №: 1
 Coordinate: [108 x 216 from (496, 237)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	646 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (411, 215)]
+Object's №: 1
 Coordinate: [103 x 207 from (492, 239)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	647 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 201 from (407, 212)]
+Object's №: 1
 Coordinate: [115 x 230 from (488, 215)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	648 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [160 x 319 from (384, 139)]
+Object's №: 1
 Coordinate: [112 x 224 from (490, 217)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	649 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [125 x 249 from (405, 192)]
+Object's №: 1
 Coordinate: [104 x 209 from (493, 226)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	650 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [125 x 249 from (401, 188)]
+Object's №: 1
 Coordinate: [106 x 212 from (485, 224)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	651 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [125 x 249 from (397, 184)]
+Object's №: 1
 Coordinate: [103 x 207 from (480, 226)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	652 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [125 x 249 from (393, 180)]
+Object's №: 1
 Coordinate: [116 x 232 from (478, 200)]
+Object's №: 2
 Coordinate: [71 x 141 from (584, 299)]
Frame №	653 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (476, 198)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	654 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [122 x 243 from (472, 194)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	655 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [121 x 242 from (470, 195)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	656 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [111 x 222 from (469, 211)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	657 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 233 from (466, 194)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	658 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [113 x 226 from (464, 196)]
Frame №	659 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [111 x 221 from (462, 193)]
Frame №	660 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [104 x 209 from (461, 193)]
Frame №	661 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 210 from (460, 185)]
Frame №	662 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [107 x 215 from (458, 182)]
Frame №	663 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 211 from (456, 186)]
+Object's №: 1
 Coordinate: [94 x 189 from (401, 166)]
Frame №	664 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [104 x 208 from (456, 187)]
+Object's №: 1
 Coordinate: [94 x 189 from (403, 159)]
Frame №	665 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [115 x 230 from (450, 171)]
+Object's №: 1
 Coordinate: [94 x 189 from (405, 152)]
Frame №	666 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [107 x 214 from (453, 180)]
+Object's №: 1
 Coordinate: [94 x 189 from (407, 145)]
Frame №	667 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [107 x 213 from (452, 180)]
+Object's №: 1
 Coordinate: [94 x 189 from (409, 138)]
+Object's №: 2
 Coordinate: [118 x 236 from (542, 109)]
Frame №	668 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
