Analyzed file:	C:\Users\Medivh\Desktop\mega3.mp4
Frame ¹	468 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [102 x 205 from (275, 110)]
+Object's ¹: 1
 Coordinate: [97 x 194 from (94, 91)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [102 x 205 from (275, 110)]
+Object's ¹: 1
 Coordinate: [97 x 194 from (94, 91)]
Frame ¹	469 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [98 x 195 from (278, 111)]
+Object's ¹: 1
 Coordinate: [97 x 194 from (94, 90)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [98 x 195 from (278, 111)]
+Object's ¹: 1
 Coordinate: [97 x 194 from (94, 90)]
Frame ¹	470 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [94 x 188 from (281, 111)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (92, 86)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [94 x 188 from (281, 111)]
+Object's ¹: 1
 Coordinate: [102 x 204 from (92, 86)]
Frame ¹	471 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [98 x 195 from (278, 106)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [98 x 195 from (278, 106)]
Frame ¹	472 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [99 x 197 from (280, 103)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [99 x 197 from (280, 103)]
Frame ¹	473 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [104 x 208 from (278, 96)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [104 x 208 from (278, 96)]
Frame ¹	474 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [103 x 206 from (276, 93)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [103 x 206 from (276, 93)]
Frame ¹	475 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [98 x 196 from (279, 93)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [98 x 196 from (279, 93)]
Frame ¹	476 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [93 x 186 from (284, 92)]
+Object's ¹: 1
 Coordinate: [78 x 156 from (108, 90)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [93 x 186 from (284, 92)]
+Object's ¹: 1
 Coordinate: [78 x 156 from (108, 90)]
Frame ¹	477 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [96 x 192 from (284, 84)]
+Object's ¹: 1
 Coordinate: [87 x 174 from (102, 81)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [96 x 192 from (284, 84)]
+Object's ¹: 1
 Coordinate: [87 x 174 from (102, 81)]
Frame ¹	478 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [90 x 179 from (288, 85)]
+Object's ¹: 1
 Coordinate: [89 x 178 from (101, 76)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [90 x 179 from (288, 85)]
+Object's ¹: 1
 Coordinate: [89 x 178 from (101, 76)]
Frame ¹	479 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [94 x 189 from (286, 78)]
+Object's ¹: 1
 Coordinate: [89 x 178 from (100, 75)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [94 x 189 from (286, 78)]
+Object's ¹: 1
 Coordinate: [89 x 178 from (100, 75)]
Frame ¹	480 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [88 x 177 from (289, 78)]
+Object's ¹: 1
 Coordinate: [92 x 185 from (98, 71)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [88 x 177 from (289, 78)]
+Object's ¹: 1
 Coordinate: [92 x 185 from (98, 71)]
Frame ¹	481 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [93 x 186 from (98, 69)]
+Object's ¹: 1
 Coordinate: [90 x 181 from (289, 73)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [93 x 186 from (98, 69)]
+Object's ¹: 1
 Coordinate: [90 x 181 from (289, 73)]
Frame ¹	482 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [96 x 191 from (96, 65)]
+Object's ¹: 1
 Coordinate: [105 x 211 from (281, 60)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [96 x 191 from (96, 65)]
+Object's ¹: 1
 Coordinate: [105 x 211 from (281, 60)]
Frame ¹	483 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [98 x 196 from (97, 61)]
+Object's ¹: 1
 Coordinate: [93 x 186 from (289, 68)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [98 x 196 from (97, 61)]
+Object's ¹: 1
 Coordinate: [93 x 186 from (289, 68)]
Frame ¹	484 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [106 x 212 from (282, 57)]
+Object's ¹: 1
 Coordinate: [67 x 134 from (302, 84)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [106 x 212 from (282, 57)]
Frame ¹	485 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [109 x 219 from (281, 52)]
+Object's ¹: 1
 Coordinate: [94 x 188 from (100, 60)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [109 x 219 from (281, 52)]
+Object's ¹: 1
 Coordinate: [94 x 188 from (100, 60)]
Frame ¹	486 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [111 x 222 from (284, 48)]
+Object's ¹: 1
 Coordinate: [93 x 187 from (104, 62)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [111 x 222 from (284, 48)]
+Object's ¹: 1
 Coordinate: [93 x 187 from (104, 62)]
Frame ¹	487 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	488 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [107 x 215 from (283, 45)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [107 x 215 from (283, 45)]
Frame ¹	489 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [97 x 194 from (291, 47)]
+Object's ¹: 1
 Coordinate: [88 x 175 from (107, 59)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [97 x 194 from (291, 47)]
+Object's ¹: 1
 Coordinate: [88 x 175 from (107, 59)]
Frame ¹	490 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [90 x 180 from (298, 46)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [90 x 180 from (298, 46)]
Frame ¹	491 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (299, 43)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (299, 43)]
Frame ¹	492 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [86 x 173 from (302, 43)]
+Object's ¹: 1
 Coordinate: [79 x 158 from (113, 56)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [86 x 173 from (302, 43)]
+Object's ¹: 1
 Coordinate: [79 x 158 from (113, 56)]
Frame ¹	493 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [89 x 177 from (301, 39)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [89 x 177 from (301, 39)]
Frame ¹	494 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [99 x 198 from (296, 30)]
+Object's ¹: 1
 Coordinate: [86 x 172 from (107, 48)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [99 x 198 from (296, 30)]
+Object's ¹: 1
 Coordinate: [86 x 172 from (107, 48)]
Frame ¹	495 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [99 x 198 from (297, 29)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [99 x 198 from (297, 29)]
Frame ¹	496 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [100 x 200 from (297, 24)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [100 x 200 from (297, 24)]
Frame ¹	497 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [100 x 200 from (296, 24)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (41, -16)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [100 x 200 from (296, 24)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (41, -16)]
Frame ¹	498 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [105 x 210 from (294, 17)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (41, -16)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [105 x 210 from (294, 17)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (41, -16)]
Frame ¹	499 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [98 x 197 from (298, 19)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [98 x 197 from (298, 19)]
Frame ¹	500 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [97 x 195 from (298, 16)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [97 x 195 from (298, 16)]
Frame ¹	501 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [97 x 194 from (301, 11)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [97 x 194 from (301, 11)]
Frame ¹	502 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [90 x 179 from (306, 13)]
+Object's ¹: 1
 Coordinate: [82 x 164 from (78, 37)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [90 x 179 from (306, 13)]
+Object's ¹: 1
 Coordinate: [82 x 164 from (78, 37)]
Frame ¹	503 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [85 x 169 from (309, 13)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [85 x 169 from (309, 13)]
Frame ¹	504 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (307, 6)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (307, 6)]
Frame ¹	505 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (307, 4)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [89 x 178 from (307, 4)]
Frame ¹	506 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [98 x 195 from (301, -3)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [98 x 195 from (301, -3)]
Frame ¹	507 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [100 x 199 from (300, -4)]
+Object's ¹: 1
 Coordinate: [69 x 138 from (318, 15)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [100 x 199 from (300, -4)]
Frame ¹	508 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	509 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	510 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [88 x 176 from (106, 16)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [88 x 176 from (106, 16)]
Frame ¹	511 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [88 x 176 from (106, 16)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [88 x 176 from (106, 16)]
Frame ¹	512 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [92 x 184 from (307, -11)]
+Object's ¹: 1
 Coordinate: [88 x 176 from (106, 16)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [92 x 184 from (307, -11)]
+Object's ¹: 1
 Coordinate: [88 x 176 from (106, 16)]
Frame ¹	513 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [84 x 168 from (316, -10)]
+Object's ¹: 1
 Coordinate: [65 x 130 from (19, -16)]
+Object's ¹: 2
 Coordinate: [89 x 177 from (106, 14)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [84 x 168 from (316, -10)]
+Object's ¹: 1
 Coordinate: [65 x 130 from (19, -16)]
+Object's ¹: 2
 Coordinate: [89 x 177 from (106, 14)]
Frame ¹	514 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [88 x 175 from (313, -16)]
+Object's ¹: 1
 Coordinate: [89 x 177 from (108, 13)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [88 x 175 from (313, -16)]
+Object's ¹: 1
 Coordinate: [89 x 177 from (108, 13)]
Frame ¹	515 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [82 x 164 from (319, -16)]
+Object's ¹: 1
 Coordinate: [86 x 172 from (111, 14)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [82 x 164 from (319, -16)]
+Object's ¹: 1
 Coordinate: [86 x 172 from (111, 14)]
Frame ¹	516 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [80 x 160 from (320, -15)]
+Object's ¹: 1
 Coordinate: [90 x 181 from (107, 8)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [80 x 160 from (320, -15)]
+Object's ¹: 1
 Coordinate: [90 x 181 from (107, 8)]
Frame ¹	517 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [80 x 159 from (321, -16)]
+Object's ¹: 1
 Coordinate: [90 x 180 from (109, 7)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [80 x 159 from (321, -16)]
+Object's ¹: 1
 Coordinate: [90 x 180 from (109, 7)]
Frame ¹	518 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [78 x 155 from (322, -17)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [78 x 155 from (322, -17)]
Frame ¹	519 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [75 x 149 from (323, -16)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [75 x 149 from (323, -16)]
Frame ¹	520 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [70 x 139 from (326, -16)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [70 x 139 from (326, -16)]
Frame ¹	521 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [67 x 134 from (327, -17)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [67 x 134 from (327, -17)]
Frame ¹	522 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	523 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	524 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	525 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	526 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	527 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	528 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	529 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	530 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	531 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	532 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	533 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	534 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	535 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	536 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	537 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	538 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	539 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	540 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	541 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	542 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	543 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	544 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	545 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [70 x 139 from (124, -15)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [70 x 139 from (124, -15)]
Frame ¹	546 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [71 x 141 from (567, 153)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [71 x 141 from (567, 153)]
Frame ¹	547 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [119 x 238 from (545, 58)]
+Object's ¹: 1
 Coordinate: [67 x 134 from (126, -17)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [119 x 238 from (545, 58)]
+Object's ¹: 1
 Coordinate: [67 x 134 from (126, -17)]
Frame ¹	548 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [121 x 242 from (544, 56)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [121 x 242 from (544, 56)]
Frame ¹	549 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	550 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [76 x 151 from (564, 141)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [76 x 151 from (564, 141)]
Frame ¹	551 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [77 x 154 from (564, 139)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [77 x 154 from (564, 139)]
Frame ¹	552 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [80 x 160 from (562, 134)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [80 x 160 from (562, 134)]
Frame ¹	553 ----------------------
Object's on frame in detect:	2
