Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [66 x 132 from (146, 36)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 225 from (250, 176)]
+Object's №: 1
 Coordinate: [104 x 208 from (83, 125)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Frame №	452 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 223 from (78, 110)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 223 from (78, 110)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Frame №	453 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 112)]
+Object's №: 1
 Coordinate: [103 x 206 from (256, 174)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 112)]
+Object's №: 1
 Coordinate: [103 x 206 from (256, 174)]
Frame №	454 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [95 x 190 from (261, 172)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [95 x 190 from (261, 172)]
Frame №	455 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (263, 167)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (263, 167)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Frame №	456 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 191 from (90, 115)]
+Object's №: 1
 Coordinate: [100 x 199 from (260, 158)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 191 from (90, 115)]
+Object's №: 1
 Coordinate: [100 x 199 from (260, 158)]
Frame №	457 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 195 from (90, 112)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 195 from (90, 112)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Frame №	458 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (258, 148)]
+Object's №: 1
 Coordinate: [94 x 188 from (91, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (258, 148)]
+Object's №: 1
 Coordinate: [94 x 188 from (91, 109)]
Frame №	459 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [93 x 185 from (91, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [93 x 185 from (91, 108)]
Frame №	460 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (256, 136)]
+Object's №: 1
 Coordinate: [91 x 181 from (93, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (256, 136)]
+Object's №: 1
 Coordinate: [91 x 181 from (93, 108)]
Frame №	461 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [92 x 184 from (93, 106)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [92 x 184 from (93, 106)]
Frame №	462 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (262, 131)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (262, 131)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Frame №	463 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
+Object's №: 2
 Coordinate: [77 x 154 from (282, 148)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
Frame №	464 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 235 from (257, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (94, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 235 from (257, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (94, 101)]
Frame №	465 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 202 from (272, 124)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 202 from (272, 124)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Frame №	466 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 187 from (96, 101)]
+Object's №: 1
 Coordinate: [106 x 213 from (270, 116)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 187 from (96, 101)]
+Object's №: 1
 Coordinate: [106 x 213 from (270, 116)]
Frame №	467 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (277, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 98)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (277, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 98)]
Frame №	468 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 184 from (280, 119)]
+Object's №: 1
 Coordinate: [96 x 192 from (92, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 184 from (280, 119)]
+Object's №: 1
 Coordinate: [96 x 192 from (92, 92)]
Frame №	469 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 190 from (279, 112)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 190 from (279, 112)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 92)]
Frame №	470 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (283, 113)]
+Object's №: 1
 Coordinate: [98 x 197 from (91, 88)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (283, 113)]
+Object's №: 1
 Coordinate: [98 x 197 from (91, 88)]
Frame №	471 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (279, 105)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (279, 105)]
Frame №	472 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Frame №	473 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Frame №	474 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Frame №	475 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Frame №	476 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Frame №	477 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Frame №	478 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Frame №	479 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Frame №	480 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Frame №	481 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Frame №	482 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Frame №	483 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Frame №	484 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Frame №	485 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Frame №	486 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Frame №	487 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Frame №	488 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Frame №	489 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (291, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (291, 47)]
Frame №	490 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 179 from (299, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 179 from (299, 46)]
Frame №	491 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [88 x 176 from (299, 44)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [88 x 176 from (299, 44)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Frame №	492 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 173 from (302, 42)]
+Object's №: 1
 Coordinate: [76 x 152 from (114, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 173 from (302, 42)]
+Object's №: 1
 Coordinate: [76 x 152 from (114, 57)]
Frame №	493 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 183 from (299, 37)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 183 from (299, 37)]
Frame №	494 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 179 from (301, 35)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 179 from (301, 35)]
Frame №	495 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 191 from (298, 31)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 191 from (298, 31)]
Frame №	496 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 197 from (297, 26)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 197 from (297, 26)]
Frame №	497 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Frame №	498 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Frame №	499 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Frame №	500 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Frame №	501 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Frame №	502 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Frame №	503 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (309, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (309, 14)]
Frame №	504 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 173 from (308, 9)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 173 from (308, 9)]
Frame №	505 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (306, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (306, 2)]
Frame №	506 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 198 from (302, -4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 198 from (302, -4)]
Frame №	507 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (302, -2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (302, -2)]
Frame №	508 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Frame №	509 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Frame №	510 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (106, 16)]
